dataset,N,seed,method,cond,metric,value
Ta-Feng,22715,1,BTYD,all,CRPS,0.9279017464044614
Ta-Feng,22715,1,BTYD,all,pit_ks,0.052182093427379284
Ta-Feng,22715,1,BTYD,all,cov95,0.9775462283533901
Ta-Feng,22715,1,BTYD,all,cov50,0.7606398591135897
Ta-Feng,22715,1,BTYD,all,nMAE,0.6910644193027015
Ta-Feng,22715,1,BTYD,x>0,CRPS,1.243002477469226
Ta-Feng,22715,1,BTYD,x>0,pit_ks,0.06993367627045965
Ta-Feng,22715,1,BTYD,x>0,cov95,0.9783118405627198
Ta-Feng,22715,1,BTYD,x>0,cov50,0.7121922626025792
Ta-Feng,22715,1,BTYD,x>0,nMAE,0.5974162011173185
Ta-Feng,22715,1,PoissonGBM,all,CRPS,0.9184080101629
Ta-Feng,22715,1,PoissonGBM,all,pit_ks,0.10587454968089838
Ta-Feng,22715,1,PoissonGBM,all,cov95,0.9424713824479014
Ta-Feng,22715,1,PoissonGBM,all,cov50,0.6775755796888758
Ta-Feng,22715,1,PoissonGBM,all,nMAE,0.6914877241591627
Ta-Feng,22715,1,PoissonGBM,x>0,CRPS,1.223828478531653
Ta-Feng,22715,1,PoissonGBM,x>0,pit_ks,0.104409423792349
Ta-Feng,22715,1,PoissonGBM,x>0,cov95,0.9308323563892146
Ta-Feng,22715,1,PoissonGBM,x>0,cov50,0.5339976553341149
Ta-Feng,22715,1,PoissonGBM,x>0,nMAE,0.5805566640063847
Ta-Feng,22715,1,HurdleGBM,all,CRPS,0.9103233645802757
Ta-Feng,22715,1,HurdleGBM,all,pit_ks,0.05614827332256228
Ta-Feng,22715,1,HurdleGBM,all,cov95,0.9577340769004989
Ta-Feng,22715,1,HurdleGBM,all,cov50,0.7713530965658938
Ta-Feng,22715,1,HurdleGBM,all,nMAE,0.6879858385284384
Ta-Feng,22715,1,HurdleGBM,x>0,CRPS,1.2209751776817117
Ta-Feng,22715,1,HurdleGBM,x>0,pit_ks,0.07311338327499212
Ta-Feng,22715,1,HurdleGBM,x>0,cov95,0.9510550996483002
Ta-Feng,22715,1,HurdleGBM,x>0,cov50,0.6532825322391559
Ta-Feng,22715,1,HurdleGBM,x>0,nMAE,0.5886372705506784
Ta-Feng,22715,1,QuantileGBM,all,CRPS,0.9038408185353684
Ta-Feng,22715,1,QuantileGBM,all,pit_ks,0.04142779873644742
Ta-Feng,22715,1,QuantileGBM,all,cov95,0.966832990901086
Ta-Feng,22715,1,QuantileGBM,all,cov50,0.7575579688875844
Ta-Feng,22715,1,QuantileGBM,all,nMAE,0.6859847610251674
Ta-Feng,22715,1,QuantileGBM,x>0,CRPS,1.2036015350234464
Ta-Feng,22715,1,QuantileGBM,x>0,pit_ks,0.021381325185628824
Ta-Feng,22715,1,QuantileGBM,x>0,cov95,0.9733294255568582
Ta-Feng,22715,1,QuantileGBM,x>0,cov50,0.6805392731535757
Ta-Feng,22715,1,QuantileGBM,x>0,nMAE,0.5741719872306464
Ta-Feng,22715,2,BTYD,all,CRPS,0.9616634812059731
Ta-Feng,22715,2,BTYD,all,pit_ks,0.08281927896354552
Ta-Feng,22715,2,BTYD,all,cov95,0.970208394481949
Ta-Feng,22715,2,BTYD,all,cov50,0.7442031112415615
Ta-Feng,22715,2,BTYD,all,nMAE,0.6954001495886313
Ta-Feng,22715,2,BTYD,x>0,CRPS,1.2955427051519781
Ta-Feng,22715,2,BTYD,x>0,pit_ks,0.08263638550135322
Ta-Feng,22715,2,BTYD,x>0,cov95,0.9630599185573008
Ta-Feng,22715,2,BTYD,x>0,cov50,0.6908086096567772
Ta-Feng,22715,2,BTYD,x>0,nMAE,0.603448275862069
Ta-Feng,22715,2,PoissonGBM,all,CRPS,0.9239676777590254
Ta-Feng,22715,2,PoissonGBM,all,pit_ks,0.0615299187446382
Ta-Feng,22715,2,PoissonGBM,all,cov95,0.9407103023187555
Ta-Feng,22715,2,PoissonGBM,all,cov50,0.6602582917522747
Ta-Feng,22715,2,PoissonGBM,all,nMAE,0.6667539267015706
Ta-Feng,22715,2,PoissonGBM,x>0,CRPS,1.2425904086678303
Ta-Feng,22715,2,PoissonGBM,x>0,pit_ks,0.07667159363667406
Ta-Feng,22715,2,PoissonGBM,x>0,cov95,0.9220477021524142
Ta-Feng,22715,2,PoissonGBM,x>0,cov50,0.5302501454333916
Ta-Feng,22715,2,PoissonGBM,x>0,nMAE,0.5720738222438077
Ta-Feng,22715,2,HurdleGBM,all,CRPS,0.9238384704285294
Ta-Feng,22715,2,HurdleGBM,all,pit_ks,0.029113781278874762
Ta-Feng,22715,2,HurdleGBM,all,cov95,0.953624889932492
Ta-Feng,22715,2,HurdleGBM,all,cov50,0.7638685060170238
Ta-Feng,22715,2,HurdleGBM,all,nMAE,0.6746073298429319
Ta-Feng,22715,2,HurdleGBM,x>0,CRPS,1.247888921611402
Ta-Feng,22715,2,HurdleGBM,x>0,pit_ks,0.04844679731988766
Ta-Feng,22715,2,HurdleGBM,x>0,cov95,0.93717277486911
Ta-Feng,22715,2,HurdleGBM,x>0,cov50,0.6375799883653287
Ta-Feng,22715,2,HurdleGBM,x>0,nMAE,0.5842156386595434
Ta-Feng,22715,2,QuantileGBM,all,CRPS,0.9152768216172585
Ta-Feng,22715,2,QuantileGBM,all,pit_ks,0.05078912441822536
Ta-Feng,22715,2,QuantileGBM,all,cov95,0.9675667742882301
Ta-Feng,22715,2,QuantileGBM,all,cov50,0.748752568241855
Ta-Feng,22715,2,QuantileGBM,all,nMAE,0.6734480179506357
Ta-Feng,22715,2,QuantileGBM,x>0,CRPS,1.2274547047702151
Ta-Feng,22715,2,QuantileGBM,x>0,pit_ks,0.047590402943589294
Ta-Feng,22715,2,QuantileGBM,x>0,cov95,0.9665503199534613
Ta-Feng,22715,2,QuantileGBM,x>0,cov50,0.6637579988365329
Ta-Feng,22715,2,QuantileGBM,x>0,nMAE,0.5750364254492472
Ta-Feng,22715,3,BTYD,all,CRPS,0.9508744806189463
Ta-Feng,22715,3,BTYD,all,pit_ks,0.06585662566894945
Ta-Feng,22715,3,BTYD,all,cov95,0.9749046081596713
Ta-Feng,22715,3,BTYD,all,cov50,0.7503668916935721
Ta-Feng,22715,3,BTYD,all,nMAE,0.6890869597782937
Ta-Feng,22715,3,BTYD,x>0,CRPS,1.3044212630668435
Ta-Feng,22715,3,BTYD,x>0,pit_ks,0.07808075058111591
Ta-Feng,22715,3,BTYD,x>0,cov95,0.9679034157832744
Ta-Feng,22715,3,BTYD,x>0,cov50,0.6866902237926973
Ta-Feng,22715,3,BTYD,x>0,nMAE,0.6000772051727465
Ta-Feng,22715,3,PoissonGBM,all,CRPS,0.926435805877605
Ta-Feng,22715,3,PoissonGBM,all,pit_ks,0.08376099260664743
Ta-Feng,22715,3,PoissonGBM,all,cov95,0.9432051658350455
Ta-Feng,22715,3,PoissonGBM,all,cov50,0.6734663927208688
Ta-Feng,22715,3,PoissonGBM,all,nMAE,0.6689386562804285
Ta-Feng,22715,3,PoissonGBM,x>0,CRPS,1.2626971584216724
Ta-Feng,22715,3,PoissonGBM,x>0,pit_ks,0.07696117388660562
Ta-Feng,22715,3,PoissonGBM,x>0,cov95,0.9272673733804476
Ta-Feng,22715,3,PoissonGBM,x>0,cov50,0.5294464075382803
Ta-Feng,22715,3,PoissonGBM,x>0,nMAE,0.5670719938235862
Ta-Feng,22715,3,HurdleGBM,all,CRPS,0.9193927181171119
Ta-Feng,22715,3,HurdleGBM,all,pit_ks,0.03418362341474934
Ta-Feng,22715,3,HurdleGBM,all,cov95,0.9564132668036396
Ta-Feng,22715,3,HurdleGBM,all,cov50,0.7694452597593191
Ta-Feng,22715,3,HurdleGBM,all,nMAE,0.6723091903228222
Ta-Feng,22715,3,HurdleGBM,x>0,CRPS,1.256463265606596
Ta-Feng,22715,3,HurdleGBM,x>0,pit_ks,0.052389446620918934
Ta-Feng,22715,3,HurdleGBM,x>0,cov95,0.9419905771495878
Ta-Feng,22715,3,HurdleGBM,x>0,cov50,0.6442873969375736
Ta-Feng,22715,3,HurdleGBM,x>0,nMAE,0.5754198031268095
Ta-Feng,22715,3,QuantileGBM,all,CRPS,0.9171668247358379
Ta-Feng,22715,3,QuantileGBM,all,pit_ks,0.0255876160244759
Ta-Feng,22715,3,QuantileGBM,all,cov95,0.9628705606105078
Ta-Feng,22715,3,QuantileGBM,all,cov50,0.7737012034047549
Ta-Feng,22715,3,QuantileGBM,all,nMAE,0.6672159388809826
Ta-Feng,22715,3,QuantileGBM,x>0,CRPS,1.2521892962308598
Ta-Feng,22715,3,QuantileGBM,x>0,pit_ks,0.04579138102998151
Ta-Feng,22715,3,QuantileGBM,x>0,cov95,0.9605418138987044
Ta-Feng,22715,3,QuantileGBM,x>0,cov50,0.7037691401648999
Ta-Feng,22715,3,QuantileGBM,x>0,nMAE,0.5700636942675159
Ta-Feng,22715,4,BTYD,all,CRPS,0.9218949898646169
Ta-Feng,22715,4,BTYD,all,pit_ks,0.059824742676517995
Ta-Feng,22715,4,BTYD,all,cov95,0.9756383915468154
Ta-Feng,22715,4,BTYD,all,cov50,0.7631347226298797
Ta-Feng,22715,4,BTYD,all,nMAE,0.696411856474259
Ta-Feng,22715,4,BTYD,x>0,CRPS,1.2339760243467934
Ta-Feng,22715,4,BTYD,x>0,pit_ks,0.065445495220956
Ta-Feng,22715,4,BTYD,x>0,cov95,0.9741686460807601
Ta-Feng,22715,4,BTYD,x>0,cov50,0.7161520190023754
Ta-Feng,22715,4,BTYD,x>0,nMAE,0.5977193700143179
Ta-Feng,22715,4,PoissonGBM,all,CRPS,0.9037643968300557
Ta-Feng,22715,4,PoissonGBM,all,pit_ks,0.10170721697829083
Ta-Feng,22715,4,PoissonGBM,all,cov95,0.9468740827707661
Ta-Feng,22715,4,PoissonGBM,all,cov50,0.6841796301731728
Ta-Feng,22715,4,PoissonGBM,all,nMAE,0.684984399375975
Ta-Feng,22715,4,PoissonGBM,x>0,CRPS,1.2037912911965558
Ta-Feng,22715,4,PoissonGBM,x>0,pit_ks,0.10051674896130347
Ta-Feng,22715,4,PoissonGBM,x>0,cov95,0.9379453681710214
Ta-Feng,22715,4,PoissonGBM,x>0,cov50,0.5397862232779097
Ta-Feng,22715,4,PoissonGBM,x>0,nMAE,0.5755266925751686
Ta-Feng,22715,4,HurdleGBM,all,CRPS,0.8931839585779278
Ta-Feng,22715,4,HurdleGBM,all,pit_ks,0.05089356541998458
Ta-Feng,22715,4,HurdleGBM,all,cov95,0.9570002935133548
Ta-Feng,22715,4,HurdleGBM,all,cov50,0.7763428235984737
Ta-Feng,22715,4,HurdleGBM,all,nMAE,0.6769110764430577
Ta-Feng,22715,4,HurdleGBM,x>0,CRPS,1.1990515457986937
Ta-Feng,22715,4,HurdleGBM,x>0,pit_ks,0.07000341495638784
Ta-Feng,22715,4,HurdleGBM,x>0,cov95,0.9489311163895487
Ta-Feng,22715,4,HurdleGBM,x>0,cov50,0.6579572446555819
Ta-Feng,22715,4,HurdleGBM,x>0,nMAE,0.5784413990591123
Ta-Feng,22715,4,QuantileGBM,all,CRPS,0.8886357334164956
Ta-Feng,22715,4,QuantileGBM,all,pit_ks,0.025829175227472856
Ta-Feng,22715,4,QuantileGBM,all,cov95,0.9696213677722336
Ta-Feng,22715,4,QuantileGBM,all,cov50,0.764455532726739
Ta-Feng,22715,4,QuantileGBM,all,nMAE,0.673634945397816
Ta-Feng,22715,4,QuantileGBM,x>0,CRPS,1.1891109393557007
Ta-Feng,22715,4,QuantileGBM,x>0,pit_ks,0.022927421888809696
Ta-Feng,22715,4,QuantileGBM,x>0,cov95,0.9709026128266033
Ta-Feng,22715,4,QuantileGBM,x>0,cov50,0.6941805225653207
Ta-Feng,22715,4,QuantileGBM,x>0,nMAE,0.5678052771527919
Ta-Feng,22715,5,BTYD,all,CRPS,0.9506552742974025
Ta-Feng,22715,5,BTYD,all,pit_ks,0.08107532101035136
Ta-Feng,22715,5,BTYD,all,cov95,0.9727032579982389
Ta-Feng,22715,5,BTYD,all,cov50,0.7559436454358673
Ta-Feng,22715,5,BTYD,all,nMAE,0.6847727956665665
Ta-Feng,22715,5,BTYD,x>0,CRPS,1.2795105136786962
Ta-Feng,22715,5,BTYD,x>0,pit_ks,0.09156525360513185
Ta-Feng,22715,5,BTYD,x>0,cov95,0.969732246798603
Ta-Feng,22715,5,BTYD,x>0,cov50,0.7136204889406287
Ta-Feng,22715,5,BTYD,x>0,nMAE,0.5933378588052755
Ta-Feng,22715,5,PoissonGBM,all,CRPS,0.9164963595171706
Ta-Feng,22715,5,PoissonGBM,all,pit_ks,0.09053911049293556
Ta-Feng,22715,5,PoissonGBM,all,cov95,0.9443792192544761
Ta-Feng,22715,5,PoissonGBM,all,cov50,0.6758144995597299
Ta-Feng,22715,5,PoissonGBM,all,nMAE,0.6691619018958772
Ta-Feng,22715,5,PoissonGBM,x>0,CRPS,1.2266127582945285
Ta-Feng,22715,5,PoissonGBM,x>0,pit_ks,0.09349966465090126
Ta-Feng,22715,5,PoissonGBM,x>0,cov95,0.9318975552968568
Ta-Feng,22715,5,PoissonGBM,x>0,cov50,0.5430733410942957
Ta-Feng,22715,5,PoissonGBM,x>0,nMAE,0.5652152831652444
Ta-Feng,22715,5,HurdleGBM,all,CRPS,0.9075229224757851
Ta-Feng,22715,5,HurdleGBM,all,pit_ks,0.04505060137686234
Ta-Feng,22715,5,HurdleGBM,all,cov95,0.9565600234810684
Ta-Feng,22715,5,HurdleGBM,all,cov50,0.7725271499853243
Ta-Feng,22715,5,HurdleGBM,all,nMAE,0.6663406560337045
Ta-Feng,22715,5,HurdleGBM,x>0,CRPS,1.2171898573923166
Ta-Feng,22715,5,HurdleGBM,x>0,pit_ks,0.07562205328463256
Ta-Feng,22715,5,HurdleGBM,x>0,cov95,0.9467403958090803
Ta-Feng,22715,5,HurdleGBM,x>0,cov50,0.6577415599534342
Ta-Feng,22715,5,HurdleGBM,x>0,nMAE,0.5674941815360744
Ta-Feng,22715,5,QuantileGBM,all,CRPS,0.9067443920604636
Ta-Feng,22715,5,QuantileGBM,all,pit_ks,0.029060877611738145
Ta-Feng,22715,5,QuantileGBM,all,cov95,0.9652186674493689
Ta-Feng,22715,5,QuantileGBM,all,cov50,0.7685647196947462
Ta-Feng,22715,5,QuantileGBM,all,nMAE,0.6626918447186279
Ta-Feng,22715,5,QuantileGBM,x>0,CRPS,1.2173549985448195
Ta-Feng,22715,5,QuantileGBM,x>0,pit_ks,0.028325358423919256
Ta-Feng,22715,5,QuantileGBM,x>0,cov95,0.9644935972060535
Ta-Feng,22715,5,QuantileGBM,x>0,cov50,0.6935389988358557
Ta-Feng,22715,5,QuantileGBM,x>0,nMAE,0.5635667183863461
Ta-Feng,22715,6,BTYD,all,CRPS,0.9473626162588054
Ta-Feng,22715,6,BTYD,all,pit_ks,0.0720379318951373
Ta-Feng,22715,6,BTYD,all,cov95,0.976812444966246
Ta-Feng,22715,6,BTYD,all,cov50,0.752127971822718
Ta-Feng,22715,6,BTYD,all,nMAE,0.6898415796981755
Ta-Feng,22715,6,BTYD,x>0,CRPS,1.2674714733556418
Ta-Feng,22715,6,BTYD,x>0,pit_ks,0.0791955190468287
Ta-Feng,22715,6,BTYD,x>0,cov95,0.9720782959124928
Ta-Feng,22715,6,BTYD,x>0,cov50,0.7037996545768567
Ta-Feng,22715,6,BTYD,x>0,nMAE,0.6004954342335341
Ta-Feng,22715,6,PoissonGBM,all,CRPS,0.9193304593484004
Ta-Feng,22715,6,PoissonGBM,all,pit_ks,0.0771513952200068
Ta-Feng,22715,6,PoissonGBM,all,cov95,0.9412973290284707
Ta-Feng,22715,6,PoissonGBM,all,cov50,0.6548282946874083
Ta-Feng,22715,6,PoissonGBM,all,nMAE,0.6669044222539229
Ta-Feng,22715,6,PoissonGBM,x>0,CRPS,1.2267601162204953
Ta-Feng,22715,6,PoissonGBM,x>0,pit_ks,0.0897028268224726
Ta-Feng,22715,6,PoissonGBM,x>0,cov95,0.9251583189407023
Ta-Feng,22715,6,PoissonGBM,x>0,cov50,0.5192861255037421
Ta-Feng,22715,6,PoissonGBM,x>0,nMAE,0.5722751117155624
Ta-Feng,22715,6,HurdleGBM,all,CRPS,0.9179504714558262
Ta-Feng,22715,6,HurdleGBM,all,pit_ks,0.030070677722766392
Ta-Feng,22715,6,HurdleGBM,all,cov95,0.9542119166422072
Ta-Feng,22715,6,HurdleGBM,all,cov50,0.7572644555327267
Ta-Feng,22715,6,HurdleGBM,all,nMAE,0.6723477738568961
Ta-Feng,22715,6,HurdleGBM,x>0,CRPS,1.231740132052389
Ta-Feng,22715,6,HurdleGBM,x>0,pit_ks,0.05971640741715267
Ta-Feng,22715,6,HurdleGBM,x>0,cov95,0.9369602763385146
Ta-Feng,22715,6,HurdleGBM,x>0,cov50,0.6324122049510651
Ta-Feng,22715,6,HurdleGBM,x>0,nMAE,0.5815523605984069
Ta-Feng,22715,6,QuantileGBM,all,CRPS,0.9106989341796301
Ta-Feng,22715,6,QuantileGBM,all,pit_ks,0.03534268449794509
Ta-Feng,22715,6,QuantileGBM,all,cov95,0.9683005576753743
Ta-Feng,22715,6,QuantileGBM,all,cov50,0.7775168770179043
Ta-Feng,22715,6,QuantileGBM,all,nMAE,0.6724228545686614
Ta-Feng,22715,6,QuantileGBM,x>0,CRPS,1.2167058667962
Ta-Feng,22715,6,QuantileGBM,x>0,pit_ks,0.05194398309638262
Ta-Feng,22715,6,QuantileGBM,x>0,cov95,0.9643062751871042
Ta-Feng,22715,6,QuantileGBM,x>0,cov50,0.7222222222222222
Ta-Feng,22715,6,QuantileGBM,x>0,nMAE,0.5759180104915484
Ta-Feng,22715,7,BTYD,all,CRPS,0.976007679501761
Ta-Feng,22715,7,BTYD,all,pit_ks,0.08482692715006934
Ta-Feng,22715,7,BTYD,all,cov95,0.9712356912239507
Ta-Feng,22715,7,BTYD,all,cov50,0.745377164660992
Ta-Feng,22715,7,BTYD,all,nMAE,0.697226959294135
Ta-Feng,22715,7,BTYD,x>0,CRPS,1.3220499762496347
Ta-Feng,22715,7,BTYD,x>0,pit_ks,0.09515577039022677
Ta-Feng,22715,7,BTYD,x>0,cov95,0.9657994738380591
Ta-Feng,22715,7,BTYD,x>0,cov50,0.7000876936568254
Ta-Feng,22715,7,BTYD,x>0,nMAE,0.6080264672036824
Ta-Feng,22715,7,PoissonGBM,all,CRPS,0.9347150040358086
Ta-Feng,22715,7,PoissonGBM,all,pit_ks,0.0775671667285528
Ta-Feng,22715,7,PoissonGBM,all,cov95,0.9398297622541826
Ta-Feng,22715,7,PoissonGBM,all,cov50,0.6602582917522747
Ta-Feng,22715,7,PoissonGBM,all,nMAE,0.6677912063468525
Ta-Feng,22715,7,PoissonGBM,x>0,CRPS,1.2615057055685472
Ta-Feng,22715,7,PoissonGBM,x>0,pit_ks,0.08757452156931517
Ta-Feng,22715,7,PoissonGBM,x>0,cov95,0.9234142063724057
Ta-Feng,22715,7,PoissonGBM,x>0,cov50,0.5214849459222449
Ta-Feng,22715,7,PoissonGBM,x>0,nMAE,0.567126965861143
Ta-Feng,22715,7,HurdleGBM,all,CRPS,0.9291036606618727
Ta-Feng,22715,7,HurdleGBM,all,pit_ks,0.03460824206161173
Ta-Feng,22715,7,HurdleGBM,all,cov95,0.9521573231582037
Ta-Feng,22715,7,HurdleGBM,all,cov50,0.7629879659524509
Ta-Feng,22715,7,HurdleGBM,all,nMAE,0.6707570252836065
Ta-Feng,22715,7,HurdleGBM,x>0,CRPS,1.2580386345366852
Ta-Feng,22715,7,HurdleGBM,x>0,pit_ks,0.05562761910023578
Ta-Feng,22715,7,HurdleGBM,x>0,cov95,0.9391990646009939
Ta-Feng,22715,7,HurdleGBM,x>0,cov50,0.645717626425022
Ta-Feng,22715,7,HurdleGBM,x>0,nMAE,0.5738396624472574
Ta-Feng,22715,7,QuantileGBM,all,CRPS,0.9247424988993249
Ta-Feng,22715,7,QuantileGBM,all,pit_ks,0.021617519460718937
Ta-Feng,22715,7,QuantileGBM,all,cov95,0.9729967713530966
Ta-Feng,22715,7,QuantileGBM,all,cov50,0.762841209275022
Ta-Feng,22715,7,QuantileGBM,all,nMAE,0.6701638614962557
Ta-Feng,22715,7,QuantileGBM,x>0,CRPS,1.2474250237503652
Ta-Feng,22715,7,QuantileGBM,x>0,pit_ks,0.025988349791200682
Ta-Feng,22715,7,QuantileGBM,x>0,cov95,0.9640456007015492
Ta-Feng,22715,7,QuantileGBM,x>0,cov50,0.6904413914060217
Ta-Feng,22715,7,QuantileGBM,x>0,nMAE,0.5688530878404295
Ta-Feng,22715,8,BTYD,all,CRPS,0.9388692111369973
Ta-Feng,22715,8,BTYD,all,pit_ks,0.05866406218520431
Ta-Feng,22715,8,BTYD,all,cov95,0.9747578514822425
Ta-Feng,22715,8,BTYD,all,cov50,0.7550631053712944
Ta-Feng,22715,8,BTYD,all,nMAE,0.6993524514338575
Ta-Feng,22715,8,BTYD,x>0,CRPS,1.2724675321691175
Ta-Feng,22715,8,BTYD,x>0,pit_ks,0.06263342535951655
Ta-Feng,22715,8,BTYD,x>0,cov95,0.9702941176470589
Ta-Feng,22715,8,BTYD,x>0,cov50,0.6982352941176471
Ta-Feng,22715,8,BTYD,x>0,nMAE,0.6068534267133566
Ta-Feng,22715,8,PoissonGBM,all,CRPS,0.922659951937188
Ta-Feng,22715,8,PoissonGBM,all,pit_ks,0.0918767953571879
Ta-Feng,22715,8,PoissonGBM,all,cov95,0.9429116524801878
Ta-Feng,22715,8,PoissonGBM,all,cov50,0.6714117992368652
Ta-Feng,22715,8,PoissonGBM,all,nMAE,0.6869025593586185
Ta-Feng,22715,8,PoissonGBM,x>0,CRPS,1.2551228400735293
Ta-Feng,22715,8,PoissonGBM,x>0,pit_ks,0.09575125236944643
Ta-Feng,22715,8,PoissonGBM,x>0,cov95,0.9267647058823529
Ta-Feng,22715,8,PoissonGBM,x>0,cov50,0.5238235294117647
Ta-Feng,22715,8,PoissonGBM,x>0,nMAE,0.5878439219609805
Ta-Feng,22715,8,HurdleGBM,all,CRPS,0.9199622853683591
Ta-Feng,22715,8,HurdleGBM,all,pit_ks,0.04352829488986598
Ta-Feng,22715,8,HurdleGBM,all,cov95,0.9524508365130614
Ta-Feng,22715,8,HurdleGBM,all,cov50,0.7631347226298797
Ta-Feng,22715,8,HurdleGBM,all,nMAE,0.6950354609929078
Ta-Feng,22715,8,HurdleGBM,x>0,CRPS,1.2587645772058824
Ta-Feng,22715,8,HurdleGBM,x>0,pit_ks,0.06600920355086987
Ta-Feng,22715,8,HurdleGBM,x>0,cov95,0.9391176470588235
Ta-Feng,22715,8,HurdleGBM,x>0,cov50,0.6379411764705882
Ta-Feng,22715,8,HurdleGBM,x>0,nMAE,0.6056028014007003
Ta-Feng,22715,8,QuantileGBM,all,CRPS,0.9071424787202816
Ta-Feng,22715,8,QuantileGBM,all,pit_ks,0.027479631922632697
Ta-Feng,22715,8,QuantileGBM,all,cov95,0.9699148811270912
Ta-Feng,22715,8,QuantileGBM,all,cov50,0.778690930437335
Ta-Feng,22715,8,QuantileGBM,all,nMAE,0.680349984582177
Ta-Feng,22715,8,QuantileGBM,x>0,CRPS,1.2339222499999998
Ta-Feng,22715,8,QuantileGBM,x>0,pit_ks,0.03926670565164356
Ta-Feng,22715,8,QuantileGBM,x>0,cov95,0.9655882352941176
Ta-Feng,22715,8,QuantileGBM,x>0,cov50,0.7202941176470589
Ta-Feng,22715,8,QuantileGBM,x>0,nMAE,0.5860430215107554
Ta-Feng,22715,9,BTYD,all,CRPS,0.9454883557748752
Ta-Feng,22715,9,BTYD,all,pit_ks,0.0772357273834216
Ta-Feng,22715,9,BTYD,all,cov95,0.9749046081596713
Ta-Feng,22715,9,BTYD,all,cov50,0.7601995890813033
Ta-Feng,22715,9,BTYD,all,nMAE,0.6756293758379265
Ta-Feng,22715,9,BTYD,x>0,CRPS,1.2942047869442024
Ta-Feng,22715,9,BTYD,x>0,pit_ks,0.09291238180783212
Ta-Feng,22715,9,BTYD,x>0,cov95,0.9709386806161
Ta-Feng,22715,9,BTYD,x>0,cov50,0.7076431269979657
Ta-Feng,22715,9,BTYD,x>0,nMAE,0.5860992907801419
Ta-Feng,22715,9,PoissonGBM,all,CRPS,0.9171735792119166
Ta-Feng,22715,9,PoissonGBM,all,pit_ks,0.09329073814918126
Ta-Feng,22715,9,PoissonGBM,all,cov95,0.9465805694159084
Ta-Feng,22715,9,PoissonGBM,all,cov50,0.6875550337540358
Ta-Feng,22715,9,PoissonGBM,all,nMAE,0.6609191121704155
Ta-Feng,22715,9,PoissonGBM,x>0,CRPS,1.2426342614792212
Ta-Feng,22715,9,PoissonGBM,x>0,pit_ks,0.07581598563470651
Ta-Feng,22715,9,PoissonGBM,x>0,cov95,0.932868352223191
Ta-Feng,22715,9,PoissonGBM,x>0,cov50,0.5341470502760826
Ta-Feng,22715,9,PoissonGBM,x>0,nMAE,0.5561702127659575
Ta-Feng,22715,9,HurdleGBM,all,CRPS,0.9120841236791899
Ta-Feng,22715,9,HurdleGBM,all,pit_ks,0.047933424056506135
Ta-Feng,22715,9,HurdleGBM,all,cov95,0.9590548869973584
Ta-Feng,22715,9,HurdleGBM,all,cov50,0.7798649838567655
Ta-Feng,22715,9,HurdleGBM,all,nMAE,0.6583867123491733
Ta-Feng,22715,9,HurdleGBM,x>0,CRPS,1.2445611758936357
Ta-Feng,22715,9,HurdleGBM,x>0,pit_ks,0.0532640740846021
Ta-Feng,22715,9,HurdleGBM,x>0,cov95,0.9471083987213019
Ta-Feng,22715,9,HurdleGBM,x>0,cov50,0.6567858180761407
Ta-Feng,22715,9,HurdleGBM,x>0,nMAE,0.5631678486997637
Ta-Feng,22715,9,QuantileGBM,all,CRPS,0.913885229857646
Ta-Feng,22715,9,QuantileGBM,all,pit_ks,0.03319565400612645
Ta-Feng,22715,9,QuantileGBM,all,cov95,0.9650719107719401
Ta-Feng,22715,9,QuantileGBM,all,cov50,0.7913120046962137
Ta-Feng,22715,9,QuantileGBM,all,nMAE,0.65417845970505
Ta-Feng,22715,9,QuantileGBM,x>0,CRPS,1.2481640293519323
Ta-Feng,22715,9,QuantileGBM,x>0,pit_ks,0.06340941729201338
Ta-Feng,22715,9,QuantileGBM,x>0,cov95,0.9642545771578029
Ta-Feng,22715,9,QuantileGBM,x>0,cov50,0.7346701540249927
Ta-Feng,22715,9,QuantileGBM,x>0,nMAE,0.5583924349881797
Ta-Feng,22715,10,BTYD,all,CRPS,0.9574708034469473
Ta-Feng,22715,10,BTYD,all,pit_ks,0.0720177688127055
Ta-Feng,22715,10,BTYD,all,cov95,0.9738773114176695
Ta-Feng,22715,10,BTYD,all,cov50,0.7535955385970061
Ta-Feng,22715,10,BTYD,all,nMAE,0.6931205035971224
Ta-Feng,22715,10,BTYD,x>0,CRPS,1.287027309384164
Ta-Feng,22715,10,BTYD,x>0,pit_ks,0.08538732195412785
Ta-Feng,22715,10,BTYD,x>0,cov95,0.9721407624633431
Ta-Feng,22715,10,BTYD,x>0,cov50,0.7041055718475073
Ta-Feng,22715,10,BTYD,x>0,nMAE,0.5984125438254773
Ta-Feng,22715,10,PoissonGBM,all,CRPS,0.9373312564206047
Ta-Feng,22715,10,PoissonGBM,all,pit_ks,0.08637940280070955
Ta-Feng,22715,10,PoissonGBM,all,cov95,0.9433519225124744
Ta-Feng,22715,10,PoissonGBM,all,cov50,0.664220722042853
Ta-Feng,22715,10,PoissonGBM,all,nMAE,0.6773081534772183
Ta-Feng,22715,10,PoissonGBM,x>0,CRPS,1.2591043933284458
Ta-Feng,22715,10,PoissonGBM,x>0,pit_ks,0.09586158405864406
Ta-Feng,22715,10,PoissonGBM,x>0,cov95,0.9325513196480938
